Movie_ID,Title,Year,Duration,Language,Country,Content_rating,Imdb_Score,Budget,Gross,Profit,Director_Name
1293,We're the Millers,2013,118,English,USA,R,7.0,37000000.0,150368971.0,113368971.0,Rawson Marshall Thurber
1294,Breakdown,1997,93,English,USA,R,6.9,36000000.0,50129186.0,14129186.0,Jonathan Mostow
1295,Never Say Never Again,1983,121,English,UK,PG,6.2,36000000.0,55500000.0,19500000.0,Irvin Kershner
1296,Hot Tub Time Machine,2010,101,English,USA,R,6.4,36000000.0,50213619.0,14213619.0,Steve Pink
1297,Dolphin Tale 2,2014,107,English,USA,PG,6.4,36000000.0,42019483.0,6019483.0,Charles Martin Smith
1298,Reindeer Games,2000,124,English,USA,R,5.7,34000000.0,23360779.0,-10639221.0,John Frankenheimer
1299,A Man Apart,2003,109,English,USA,R,6.1,36000000.0,26183197.0,-9816803.0,F. Gary Gray
1300,Aloha,2015,105,English,USA,PG-13,5.4,37000000.0,20991497.0,-16008503.0,Cameron Crowe
1301,Ghosts of Mississippi,1996,130,English,USA,PG-13,6.7,36000000.0,13052741.0,-22947259.0,Rob Reiner
1302,Snow Falling on Cedars,1999,127,English,USA,PG-13,6.8,36000000.0,14378353.0,-21621647.0,Scott Hicks
1303,The Rite,2011,114,English,USA,PG-13,6.0,37000000.0,33037754.0,-3962246.0,Mikael Håfström
1304,Gattaca,1997,106,English,USA,PG-13,7.8,36000000.0,12339633.0,-23660367.0,Andrew Niccol
1305,Isn't She Great,2000,95,English,USA,R,5.3,36000000.0,2954405.0,-33045595.0,Andrew Bergman
1306,Space Chimps,2008,81,English,USA,G,4.5,37000000.0,30105968.0,-6894032.0,Kirk De Micco
1307,Head of State,2003,95,English,USA,PG-13,5.4,35200000.0,37788228.0,2588228.0,Chris Rock
1308,The Hangover,2009,108,English,USA,R,7.8,35000000.0,277313371.0,242313371.0,Todd Phillips
1309,Ip Man 3,2015,105,Cantonese,Hong Kong,PG-13,7.2,36000000.0,2126511.0,-33873489.0,Wilson Yip
1310,Austin Powers: The Spy Who Shagged Me,1999,95,English,USA,PG-13,6.6,33000000.0,205399422.0,172399422.0,Jay Roach
1311,Batman,1989,126,English,USA,PG-13,7.6,35000000.0,251188924.0,216188924.0,Tim Burton
1312,There Be Dragons,2011,102,English,Spain,PG-13,5.9,36000000.0,1068392.0,-34931608.0,Roland Joffé
1313,Lethal Weapon 3,1992,121,English,USA,R,6.7,35000000.0,144731527.0,109731527.0,Richard Donner
1314,The Blind Side,2009,129,English,USA,PG-13,7.7,29000000.0,255950375.0,226950375.0,John Lee Hancock
1315,Spy Kids,2001,88,English,USA,PG,5.4,35000000.0,112692062.0,77692062.0,Robert Rodriguez
1316,Horrible Bosses,2011,106,English,USA,R,6.9,35000000.0,117528646.0,82528646.0,Seth Gordon
1317,True Grit,2010,110,English,USA,PG-13,7.7,38000000.0,171031347.0,133031347.0,Ethan Coen
1318,The Devil Wears Prada,2006,109,English,USA,PG-13,6.8,35000000.0,124732962.0,89732962.0,David Frankel
1319,Star Trek: The Motion Picture,1979,143,English,USA,PG,6.4,35000000.0,82300000.0,47300000.0,Robert Wise
1320,Identity Thief,2013,120,English,USA,R,5.7,35000000.0,134455175.0,99455175.0,Seth Gordon
1321,Cape Fear,1991,128,English,USA,R,7.3,35000000.0,79100000.0,44100000.0,Martin Scorsese
1322,21,2008,123,English,USA,PG-13,6.8,35000000.0,81159365.0,46159365.0,Robert Luketic
1323,Trainwreck,2015,129,English,Japan,R,6.3,35000000.0,110008260.0,75008260.0,Judd Apatow
1324,Guess Who,2005,105,English,USA,PG-13,5.9,35000000.0,67962333.0,32962333.0,Kevin Rodney Sullivan
1325,The English Patient,1996,162,English,USA,R,7.4,27000000.0,78651430.0,51651430.0,Anthony Minghella
1326,L.A. Confidential,1997,138,English,USA,R,8.3,35000000.0,64604977.0,29604977.0,Curtis Hanson
1327,Sky High,2005,100,English,USA,PG,6.2,35000000.0,63939454.0,28939454.0,Mike Mitchell
1328,In & Out,1997,90,English,USA,PG-13,6.3,35000000.0,63826569.0,28826569.0,Frank Oz
1329,Species,1995,108,English,USA,R,5.8,35000000.0,60054449.0,25054449.0,Roger Donaldson
1330,A Nightmare on Elm Street,1984,101,English,USA,X,7.5,1800000.0,26505000.0,24705000.0,Wes Craven
1331,The Cell,2000,109,English,USA,R,6.3,33000000.0,61280963.0,28280963.0,Tarsem Singh
1332,The Man in the Iron Mask,1998,132,English,USA,PG-13,6.4,35000000.0,56876365.0,21876365.0,Randall Wallace
1333,Secretariat,2010,123,English,USA,PG,7.2,35000000.0,59699513.0,24699513.0,Randall Wallace
1334,TMNT,2007,87,English,Hong Kong,PG,6.3,34000000.0,54132596.0,20132596.0,Kevin Munroe
1335,Radio,2003,109,English,USA,PG,6.9,35000000.0,52277485.0,17277485.0,Michael Tollin
1336,Friends with Benefits,2011,109,English,USA,R,6.6,35000000.0,55802754.0,20802754.0,Will Gluck
1337,Neighbors 2: Sorority Rising,2016,92,English,USA,R,6.0,35000000.0,55291815.0,20291815.0,Nicholas Stoller
1338,Saving Mr. Banks,2013,125,English,USA,PG-13,7.5,35000000.0,83299761.0,48299761.0,John Lee Hancock
1339,Malcolm X,1992,202,English,USA,PG-13,7.7,33000000.0,48169908.0,15169908.0,Spike Lee
1340,This Is 40,2012,134,English,USA,R,6.2,35000000.0,67523385.0,32523385.0,Judd Apatow
1341,Old Dogs,2009,88,English,USA,PG,5.4,35000000.0,49474048.0,14474048.0,Walt Becker
1342,Underworld: Rise of the Lycans,2009,92,English,USA,R,6.6,35000000.0,45802315.0,10802315.0,Patrick Tatopoulos
1343,License to Wed,2007,91,English,USA,PG-13,5.3,35000000.0,43792641.0,8792641.0,Ken Kwapis
1344,The Benchwarmers,2006,75,English,USA,PG-13,5.6,33000000.0,57651794.0,24651794.0,Dennis Dugan
1345,Must Love Dogs,2005,98,English,USA,PG-13,5.9,30000000.0,43894863.0,13894863.0,Gary David Goldberg
1346,Donnie Brasco,1997,147,English,USA,R,7.8,35000000.0,41954997.0,6954997.0,Mike Newell
1347,Resident Evil,2002,100,English,UK,R,6.7,33000000.0,39532308.0,6532308.0,Paul W.S. Anderson
1348,Poltergeist,1982,120,English,USA,PG,7.4,10700000.0,76600000.0,65900000.0,Tobe Hooper
1349,The Ladykillers,2004,104,English,USA,R,6.2,35000000.0,39692139.0,4692139.0,Ethan Coen
1350,Max Payne,2008,103,English,Canada,PG-13,5.4,35000000.0,40687294.0,5687294.0,John Moore
1351,In Time,2011,109,English,USA,PG-13,6.7,40000000.0,37553932.0,-2446068.0,Andrew Niccol
1352,The Back-up Plan,2010,104,English,USA,PG-13,5.3,35000000.0,37481242.0,2481242.0,Alan Poul
1353,Something Borrowed,2011,112,English,USA,PG-13,5.9,35000000.0,39026186.0,4026186.0,Luke Greenfield
1354,Black Knight,2001,95,English,USA,PG-13,4.8,50000000.0,33422806.0,-16577194.0,Gil Junger
1355,Street Fighter,1994,102,English,Japan,PG-13,3.8,35000000.0,33423521.0,-1576479.0,Steven E. de Souza
1356,The Pianist,2002,150,English,France,R,8.5,35000000.0,32519322.0,-2480678.0,Roman Polanski
1357,The Nativity Story,2006,101,English,USA,PG,6.8,30000000.0,37617947.0,7617947.0,Catherine Hardwicke
1358,House of Wax,2005,108,English,Australia,R,5.3,30000000.0,32048809.0,2048809.0,Jaume Collet-Serra
1359,Closer,2004,98,English,USA,R,7.3,27000000.0,33987757.0,6987757.0,Mike Nichols
1360,J. Edgar,2011,137,English,USA,R,6.6,35000000.0,37304950.0,2304950.0,Clint Eastwood
1361,Mirrors,2008,112,English,USA,R,6.2,35000000.0,30691439.0,-4308561.0,Alexandre Aja
1362,Queen of the Damned,2002,101,English,USA,R,5.2,35000000.0,30307804.0,-4692196.0,Michael Rymer
1363,Predator 2,1990,103,English,USA,R,6.2,35000000.0,30669413.0,-4330587.0,Stephen Hopkins
1364,Untraceable,2008,101,English,USA,R,6.2,35000000.0,28687835.0,-6312165.0,Gregory Hoblit
1365,Blast from the Past,1999,112,English,USA,PG-13,6.6,35000000.0,26494611.0,-8505389.0,Hugh Wilson
1366,Jersey Girl,2004,102,English,USA,PG-13,6.2,35000000.0,25266129.0,-9733871.0,Kevin Smith
1367,Alex Cross,2012,101,English,USA,PG-13,5.1,35000000.0,25863915.0,-9136085.0,Rob Cohen
1368,Midnight in the Garden of Good and Evil,1997,155,English,USA,R,6.6,30000000.0,25078937.0,-4921063.0,Clint Eastwood
1369,Nanny McPhee Returns,2010,109,English,UK,PG,6.1,35000000.0,28995450.0,-6004550.0,Susanna White
1370,Hoffa,1992,140,English,USA,R,6.6,35000000.0,24276500.0,-10723500.0,Danny DeVito
1371,The X Files: I Want to Believe,2008,108,English,USA,PG-13,5.9,30000000.0,20981633.0,-9018367.0,Chris Carter
1372,Ella Enchanted,2004,96,English,USA,PG,6.3,35000000.0,22913677.0,-12086323.0,Tommy O'Haver
1373,Concussion,2015,123,English,UK,PG-13,7.1,35000000.0,34531832.0,-468168.0,Peter Landesman
1374,Abduction,2011,106,English,USA,PG-13,5.0,35000000.0,28064226.0,-6935774.0,John Singleton
1375,Valiant,2005,76,English,UK,G,5.6,35000000.0,19447478.0,-15552522.0,Gary Chapman
1376,Wonder Boys,2000,107,English,USA,R,7.4,55000000.0,19389454.0,-35610546.0,Curtis Hanson
1377,Superhero Movie,2008,82,English,USA,PG-13,4.5,35000000.0,25871834.0,-9128166.0,Craig Mazin
1378,Broken City,2013,109,English,USA,R,6.2,35000000.0,19692608.0,-15307392.0,Allen Hughes
1379,Cursed,2005,99,English,USA,PG-13,5.0,35000000.0,19294901.0,-15705099.0,Wes Craven
1380,Premium Rush,2012,91,English,USA,PG-13,6.5,35000000.0,20275446.0,-14724554.0,David Koepp
1381,Hot Pursuit,2015,87,English,USA,PG-13,5.1,35000000.0,34507079.0,-492921.0,Anne Fletcher
1382,The Four Feathers,2002,125,English,UK,PG-13,6.5,35000000.0,18306166.0,-16693834.0,Shekhar Kapur
1383,Parker,2013,118,English,USA,R,6.2,35000000.0,17609982.0,-17390018.0,Taylor Hackford
1384,Wimbledon,2004,98,English,UK,PG-13,6.3,31000000.0,16831505.0,-14168495.0,Richard Loncraine
1385,Furry Vengeance,2010,92,English,USA,PG,3.8,35000000.0,17596256.0,-17403744.0,Roger Kumble
1386,Lions for Lambs,2007,92,English,USA,R,6.2,35000000.0,14998070.0,-20001930.0,Robert Redford
1387,Flight of the Intruder,1991,115,English,USA,PG-13,5.7,35000000.0,14587732.0,-20412268.0,John Milius
1388,Walk Hard: The Dewey Cox Story,2007,120,English,USA,R,6.7,35000000.0,18317151.0,-16682849.0,Jake Kasdan
1389,The Shipping News,2001,111,English,USA,R,6.8,35000000.0,11405825.0,-23594175.0,Lasse Hallström
1390,American Outlaws,2001,94,English,USA,PG-13,6.0,35000000.0,13264986.0,-21735014.0,Les Mayfield
1391,The Young Victoria,2009,100,English,UK,PG,7.3,35000000.0,10991381.0,-24008619.0,Jean-Marc Vallée
1392,Whiteout,2009,101,English,USA,R,5.5,35000000.0,10268846.0,-24731154.0,Dominic Sena
1393,The Tree of Life,2011,139,English,USA,PG-13,6.7,32000000.0,13303319.0,-18696681.0,Terrence Malick
1394,Knock Off,1998,91,English,Aruba,R,4.8,35000000.0,10076136.0,-24923864.0,Hark Tsui
1395,Sabotage,2014,109,English,USA,R,5.7,35000000.0,10499968.0,-24500032.0,David Ayer
1396,The Order,2003,102,English,USA,R,5.1,38000000.0,7659747.0,-30340253.0,Brian Helgeland
1397,Punisher: War Zone,2008,103,English,USA,R,6.0,35000000.0,7948159.0,-27051841.0,Lexi Alexander
1398,Zoom,2006,83,English,USA,PG,4.2,35000000.0,11631245.0,-23368755.0,Peter Hewitt
1399,The Walk,2015,123,English,USA,PG,7.4,35000000.0,10137502.0,-24862498.0,Robert Zemeckis
1400,Warriors of Virtue,1997,101,English,USA,PG,4.6,35000000.0,6448817.0,-28551183.0,Ronny Yu
1401,A Good Year,2006,117,English,USA,PG-13,6.9,35000000.0,7458269.0,-27541731.0,Ridley Scott
1402,Radio Flyer,1992,114,English,USA,PG-13,6.9,35000000.0,4651977.0,-30348023.0,Richard Donner
1403,"Blood In, Blood Out",1993,330,English,USA,R,8.0,35000000.0,4496583.0,-30503417.0,Taylor Hackford
1404,Smilla's Sense of Snow,1997,121,English,Denmark,R,6.4,35000000.0,2221994.0,-32778006.0,Bille August
1405,Femme Fatale,2002,114,English,France,R,6.3,35000000.0,6592103.0,-28407897.0,Brian De Palma
1406,Ride with the Devil,1999,148,English,USA,R,6.8,35000000.0,630779.0,-34369221.0,Ang Lee
1407,The Maze Runner,2014,113,English,USA,PG-13,6.8,34000000.0,102413606.0,68413606.0,Wes Ball
1408,Unfinished Business,2015,91,English,USA,R,5.4,35000000.0,10214013.0,-24785987.0,Ken Scott
1409,The Age of Innocence,1993,139,English,USA,PG,7.2,30000000.0,32000000.0,2000000.0,Martin Scorsese
1410,The Fountain,2006,96,English,USA,PG-13,7.3,35000000.0,10139254.0,-24860746.0,Darren Aronofsky
1411,Chill Factor,1999,102,English,USA,R,5.2,34000000.0,11227940.0,-22772060.0,Hugh Johnson
1412,Stolen,2012,96,English,USA,R,5.5,35000000.0,183125.0,-34816875.0,Simon West
1413,Ponyo,2008,101,Japanese,Japan,G,7.7,34000000.0,15081783.0,-18918217.0,Hayao Miyazaki
1414,The Longest Ride,2015,128,English,USA,PG-13,7.1,34000000.0,37432299.0,3432299.0,George Tillman Jr.
1415,The Astronaut's Wife,1999,109,English,USA,R,5.3,34000000.0,10654581.0,-23345419.0,Rand Ravich
1416,I Dreamed of Africa,2000,114,English,USA,PG-13,5.6,34000000.0,6543194.0,-27456806.0,Hugh Hudson
1417,Playing for Keeps,2012,105,English,USA,PG-13,5.7,35000000.0,13101142.0,-21898858.0,Gabriele Muccino
1418,Mandela: Long Walk to Freedom,2013,141,English,UK,PG-13,7.1,35000000.0,8324748.0,-26675252.0,Justin Chadwick
1419,A Few Good Men,1992,138,English,USA,R,7.6,40000000.0,141340178.0,101340178.0,Rob Reiner
1420,Exit Wounds,2001,101,English,USA,R,5.5,33000000.0,51758599.0,18758599.0,Andrzej Bartkowiak
1421,Big Momma's House,2000,99,English,USA,PG-13,5.1,30000000.0,117559438.0,87559438.0,Raja Gosnell
1422,The Darkest Hour,2011,89,English,USA,PG-13,4.9,30000000.0,21426805.0,-8573195.0,Chris Gorak
1423,Step Up Revolution,2012,99,English,USA,PG-13,6.5,33000000.0,35057332.0,2057332.0,Scott Speer
1424,Snakes on a Plane,2006,105,English,Germany,R,5.6,33000000.0,34014398.0,1014398.0,David R. Ellis
1425,The Watcher,2000,97,English,USA,R,5.3,33000000.0,28927720.0,-4072280.0,Joe Charbanic
1426,The Punisher,2004,140,English,USA,R,6.5,33000000.0,33682273.0,682273.0,Jonathan Hensleigh
1427,Goal! The Dream Begins,2005,118,English,USA,PG-13,6.8,10000000.0,4280577.0,-5719423.0,Danny Cannon
1428,Safe,2012,94,English,USA,R,6.5,30000000.0,17120019.0,-12879981.0,Boaz Yakin
1429,Pushing Tin,1999,124,English,USA,R,6.0,38000000.0,8406264.0,-29593736.0,Mike Newell
1430,Star Wars: Episode VI - Return of the Jedi,1983,134,English,USA,PG,8.4,32500000.0,309125409.0,276625409.0,Richard Marquand
1431,Doomsday,2008,113,English,UK,R,6.0,30000000.0,10955425.0,-19044575.0,Neil Marshall
1432,The Reader,2008,124,English,USA,R,7.6,32000000.0,34180954.0,2180954.0,Stephen Daldry
1433,Elf,2003,97,English,USA,PG,6.9,33000000.0,173381405.0,140381405.0,Jon Favreau
1434,Phenomenon,1996,123,English,USA,PG,6.4,32000000.0,104632573.0,72632573.0,Jon Turteltaub
1435,Snow Dogs,2002,99,English,Canada,PG,5.1,35000000.0,81150692.0,46150692.0,Brian Levant
1436,Scrooged,1988,101,English,USA,PG-13,7.0,32000000.0,60328558.0,28328558.0,Richard Donner
1437,Nacho Libre,2006,92,English,Germany,PG,5.7,32000000.0,80197993.0,48197993.0,Jared Hess
1438,Bridesmaids,2011,131,English,USA,R,6.8,32500000.0,169076745.0,136576745.0,Paul Feig
1439,This Is the End,2013,107,English,USA,R,6.7,32000000.0,101470202.0,69470202.0,Evan Goldberg
1440,Stigmata,1999,103,English,USA,R,6.2,29000000.0,50041732.0,21041732.0,Rupert Wainwright
1441,Men of Honor,2000,129,English,USA,R,7.2,32000000.0,48814909.0,16814909.0,George Tillman Jr.
1442,Takers,2010,107,English,USA,PG-13,6.2,20000000.0,57744720.0,37744720.0,John Luessenhop
1443,The Big Wedding,2013,89,English,USA,R,5.6,35000000.0,21784432.0,-13215568.0,Justin Zackham
1444,"Big Mommas: Like Father, Like Son",2011,113,English,USA,PG-13,4.4,32000000.0,37911876.0,5911876.0,John Whitesell
1445,Source Code,2011,93,English,USA,PG-13,7.5,32000000.0,54696902.0,22696902.0,Duncan Jones
1446,Alive,1993,120,English,USA,R,7.1,32000000.0,36733909.0,4733909.0,Frank Marshall
1447,The Number 23,2007,98,English,USA,R,6.4,32000000.0,35063732.0,3063732.0,Joel Schumacher
1448,The Young and Prodigious T.S. Spivet,2013,105,English,France,PG,7.1,33000000.0,99462.0,-32900538.0,Jean-Pierre Jeunet
1449,Dreamer: Inspired by a True Story,2005,98,English,USA,PG,6.9,32000000.0,32701088.0,701088.0,John Gatins
1450,A History of Violence,2005,96,English,USA,R,7.5,32000000.0,31493782.0,-506218.0,David Cronenberg
1451,Transporter 2,2005,87,English,France,PG-13,6.3,32000000.0,43095600.0,11095600.0,Louis Leterrier
1452,The Quick and the Dead,1995,107,English,Japan,R,6.4,32000000.0,18636537.0,-13363463.0,Sam Raimi
1453,Laws of Attraction,2004,90,English,Ireland,PG-13,5.9,28000000.0,17848322.0,-10151678.0,Peter Howitt
1454,Bringing Out the Dead,1999,121,English,USA,R,6.8,55000000.0,16640210.0,-38359790.0,Martin Scorsese
1455,Repo Men,2010,119,English,USA,R,6.3,32000000.0,13763130.0,-18236870.0,Miguel Sapochnik
1456,Dragon Wars: D-War,2007,107,English,South Korea,PG-13,3.6,35000000.0,10956379.0,-24043621.0,Hyung-rae Shim
1457,Bogus,1996,110,English,USA,PG,5.3,30000000.0,4357000.0,-25643000.0,Norman Jewison
1458,The Incredible Burt Wonderstone,2013,100,English,USA,PG-13,5.9,30000000.0,22525921.0,-7474079.0,Don Scardino
1459,Cats Don't Dance,1997,75,English,USA,G,6.9,32000000.0,3562749.0,-28437251.0,Mark Dindal
1460,Cradle Will Rock,1999,132,English,USA,R,6.9,32000000.0,2899970.0,-29100030.0,Tim Robbins
1461,The Good German,2006,105,English,USA,R,6.1,32000000.0,1304837.0,-30695163.0,Steven Soderbergh
1462,Apocalypse Now,1979,289,English,USA,R,8.5,31500000.0,78800000.0,47300000.0,Francis Ford Coppola
1463,Going the Distance,2010,102,English,USA,R,6.3,32000000.0,17797316.0,-14202684.0,Nanette Burstein
1464,Mr. Holland's Opus,1995,143,English,USA,PG,7.3,6500000.0,82528097.0,76028097.0,Stephen Herek
1465,Criminal,2016,113,English,UK,R,6.3,31500000.0,14268533.0,-17231467.0,Ariel Vromen
1466,Out of Africa,1985,161,English,USA,PG,7.2,31000000.0,87100000.0,56100000.0,Sydney Pollack
1467,Flight,2012,138,English,USA,R,7.3,31000000.0,93749203.0,62749203.0,Robert Zemeckis
1468,Moonraker,1979,126,English,UK,PG,6.3,34000000.0,62700000.0,28700000.0,Lewis Gilbert
1469,The Grand Budapest Hotel,2014,99,English,USA,R,8.1,25000000.0,59073773.0,34073773.0,Wes Anderson
1470,Hearts in Atlantis,2001,101,English,USA,PG-13,6.9,31000000.0,24185781.0,-6814219.0,Scott Hicks
1471,Arachnophobia,1990,103,English,USA,PG-13,6.3,31000000.0,53133888.0,22133888.0,Frank Marshall
1472,Frequency,2000,118,English,USA,PG-13,7.3,31000000.0,44983704.0,13983704.0,Gregory Hoblit
1473,Vacation,2015,99,English,USA,R,6.1,31000000.0,58879132.0,27879132.0,John Francis Daley
1474,Get Shorty,1995,105,English,USA,R,6.9,30250000.0,72077000.0,41827000.0,Barry Sonnenfeld
1475,Chicago,2002,113,English,USA,PG-13,7.2,45000000.0,170684505.0,125684505.0,Rob Marshall
1476,Big Daddy,1999,93,English,USA,PG-13,6.4,34200000.0,163479795.0,129279795.0,Dennis Dugan
1477,American Pie 2,2001,108,English,USA,R,6.4,30000000.0,145096820.0,115096820.0,J.B. Rogers
1478,Toy Story,1995,74,English,USA,G,8.3,30000000.0,191796233.0,161796233.0,John Lasseter
1479,Speed,1994,116,English,USA,R,7.2,25000000.0,121248145.0,96248145.0,Jan de Bont
1480,The Vow,2012,104,English,USA,PG-13,6.8,30000000.0,125014030.0,95014030.0,Michael Sucsy
1481,Extraordinary Measures,2010,106,English,USA,PG,6.5,31000000.0,11854694.0,-19145306.0,Tom Vaughan
1482,Remember the Titans,2000,120,English,USA,PG,7.8,30000000.0,115648585.0,85648585.0,Boaz Yakin
1483,The Hunt for Red October,1990,135,English,USA,PG,7.6,30000000.0,122012643.0,92012643.0,John McTiernan
1484,Lee Daniels' The Butler,2013,132,English,USA,PG-13,7.2,30000000.0,116631310.0,86631310.0,Lee Daniels
1485,Dodgeball: A True Underdog Story,2004,92,English,USA,PG-13,6.7,20000000.0,114324072.0,94324072.0,Rawson Marshall Thurber
1486,The Addams Family,1991,99,English,USA,PG-13,6.8,38000000.0,113502246.0,75502246.0,Barry Sonnenfeld
1487,Ace Ventura: When Nature Calls,1995,90,English,USA,PG-13,6.3,30000000.0,108360000.0,78360000.0,Steve Oedekerk
1488,The Princess Diaries,2001,111,English,USA,G,6.2,37000000.0,108244774.0,71244774.0,Garry Marshall
1489,The First Wives Club,1996,103,English,USA,PG,6.2,26000000.0,105444419.0,79444419.0,Hugh Wilson
1490,Se7en,1995,127,English,USA,R,8.6,33000000.0,100125340.0,67125340.0,David Fincher
1491,District 9,2009,112,English,South Africa,R,8.0,30000000.0,115646235.0,85646235.0,Neill Blomkamp
1492,The SpongeBob SquarePants Movie,2004,87,English,USA,PG,7.0,30000000.0,85416609.0,55416609.0,Stephen Hillenburg
1493,Mystic River,2003,138,English,USA,R,8.0,25000000.0,90135191.0,65135191.0,Clint Eastwood
1494,Million Dollar Baby,2004,132,English,USA,PG-13,8.1,30000000.0,100422786.0,70422786.0,Clint Eastwood
1495,Analyze This,1999,103,English,USA,R,6.7,30000000.0,106694016.0,76694016.0,Harold Ramis
1496,The Notebook,2004,123,English,USA,PG-13,7.9,29000000.0,64286.0,-28935714.0,Nick Cassavetes
1497,27 Dresses,2008,111,English,USA,PG-13,6.1,30000000.0,76806312.0,46806312.0,Anne Fletcher
1498,Hannah Montana: The Movie,2009,102,English,USA,G,4.2,30000000.0,79566871.0,49566871.0,Peter Chelsom
1499,Rugrats in Paris: The Movie,2000,78,English,Germany,G,6.1,30000000.0,76501438.0,46501438.0,Stig Bergqvist
1500,The Prince of Tides,1991,132,English,USA,R,6.6,30000000.0,74787599.0,44787599.0,Barbra Streisand
1501,Legends of the Fall,1994,133,English,USA,R,7.5,30000000.0,66528842.0,36528842.0,Edward Zwick
1502,Up in the Air,2009,108,English,USA,R,7.4,25000000.0,83813460.0,58813460.0,Jason Reitman
1503,About Schmidt,2002,125,English,USA,R,7.2,30000000.0,65010106.0,35010106.0,Alexander Payne
1504,Warm Bodies,2013,98,English,USA,PG-13,6.9,35000000.0,66359959.0,31359959.0,Jonathan Levine
1505,Looper,2012,119,English,USA,R,7.4,30000000.0,66468315.0,36468315.0,Rian Johnson
1506,Down to Earth,2001,87,English,USA,PG-13,5.4,30000000.0,64172251.0,34172251.0,Chris Weitz
1507,Babe,1995,91,English,Australia,G,6.8,30000000.0,66600000.0,36600000.0,Chris Noonan
1508,Hope Springs,2012,100,English,USA,PG-13,6.3,30000000.0,63536011.0,33536011.0,David Frankel
